source_id,title,url,source_class,year,route_section,km_start,km_end,route_match_confidence,evidence_class,access_status,expected_visual_count,subagent_origin,notes,harvest_batch
TK076,"Official TikTok profile clip 20230328: from @julianalpstrailrun Thats our reason, whats yours? ...",https://www.tiktok.com/@julianalpstrailrun/video/7215658833237036314,official TikTok video,2023,"from @julianalpstrailrun Thats our reason, whats yours? ...",0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
TK077,"Official TikTok profile clip 20230324: Yep, gonna need a lot of this fuel.",https://www.tiktok.com/@julianalpstrailrun/video/7214116628773080346,official TikTok video,2023,"Yep, gonna need a lot of this fuel.",0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
TK078,Official TikTok profile clip 20230322: How? Register for Julian Alps Trail Run 2023! ...,https://www.tiktok.com/@julianalpstrailrun/video/7213433987170307334,official TikTok video,2023,How? Register for Julian Alps Trail Run 2023! ...,0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
TK079,Official TikTok profile clip 20230321: When you think trail running is all fun and games... until you reach th...,https://www.tiktok.com/@julianalpstrailrun/video/7212999293773319430,official TikTok video,2023,When you think trail running is all fun and games... until you reach th...,0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
TK080,Official TikTok profile clip 20230316: Don't miss out on the adventure of a lifetime! Register no...,https://www.tiktok.com/@julianalpstrailrun/video/7211172163741666565,official TikTok video,2023,Don't miss out on the adventure of a lifetime! Register no...,0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
TK081,Official TikTok profile clip 20230314: See you there?,https://www.tiktok.com/@julianalpstrailrun/video/7210391598792805637,official TikTok video,2023,See you there?,0,124.5,official-broad,official social video context,public TikTok clip from successful profile enumeration; yt-dlp pipe extraction expected,video-derived frame/contact-sheet candidate,main TikTok profile enumeration,Enumerated from the official TikTok profile with yt-dlp on 2026-06-20 and retained to close the previous profile-enumeration gap. Harvest as a frame/contact sheet; route localization is broad unless caption/location text narrows it.,2026-06-20-continuation-video-photo-pass
PG001,Official photos / Sportograf,https://julianalps.utmb.world/get-excited/photos,official photo service page,2026/current,official photo service and race-day scenery,0,124.5,official-broad,official photo-service context,"open page, Sportograf linked/gated","photo spots, not open gallery",Hume,Official page says Foto-Flat includes personal content from several top locations and scenery/race-day impression shots.,
PG002,Sportograf Julian Alps subevents,https://www.sportograf.com/en/event/11675/subevents,race photography service,2025/2026,personal bib photos at several course spots,0,124.5,official-broad-gated,official photo-service context,gated SPA/search/pay flow,unknown,Hume,Catalog as source but do not scrape/paywall bypass.,
PG003,Official press/media page,https://julianalps.utmb.world/discover/the-event/media,official press page,2026/current,official media assets,0,124.5,official-source-only,official press/media context,public page shell visible; external press-room link remains terms/approval-gated,source-only after false-positive media-shell cleanup,Hume / source-only recovery pass,"Official media page remains useful as a discovery surface, but the only simple public /julianalps/Media/ Cloudinary files currently exposed have global/Istria UTMB filenames rather than JAT course imagery. The atlas keeps PG003 as a source-only/gated record and does not harvest those shell images.",
PG004,Official Instagram account,https://www.instagram.com/julianalpstrailrun/,official social gallery,current,race-wide social posts and reels,0,124.5,official-broad-gated,official social visual context,login/JS limited,1489 indexed posts per subagent,Hume,Potentially rich but not exhaustively enumerable without login/API.,
PG005,Official Facebook photos,https://www.facebook.com/JulianAlpsTrail/photos/,official social gallery,current,race-wide albums/posts,0,124.5,official-broad-gated,official social visual context,temporarily blocked/login-heavy,unknown,Hume,Potentially rich but access-limited.,
PG006,Bled Tourist Board 2025 JAT news,https://www.bled.si/en/information/business-pages/news/2025082610062332/bled-hosts-record-breaking-julian-alps-trail-run-by-utmb/,local tourism news,2025,Bled/Radovljica/Žirovnica/Kranjska race context,0,124.5,race-media-context,local race article imagery,open page,2 visible images,Hume,Useful current route/event context; not a full gallery.,
PG007,Spirito Trail 2025 race report,https://www.spiritotrail.com/blog/cronache/1157-julian-alps-trail-run-by-utmb-tosta-quanto-bella,race report with photos,2025,"Radovljica, Sava bridge, Bled, Žirovnica, Stol, Golica, Dovje, Gozd Martuljek, Kranjska Gora",0,124.5,direct-current-race-distance,runner/media race report imagery,open page,3 visible race images,Hume,High-value written and visual current-route report.,
PG008,Koralm Trailrunning Club JAT 2024,https://www.koralmtrailrunningclub.at/blog/allgemein/julian-alps-trail-run-2024-in-kranjska-gora,club blog with photos,2024,"Kranjska Gora race weekend, shorter routes",117,124.5,adjacent-event-context,race weekend imagery,open page,about 25 image links,Hume,Mostly 10K/15K/25K/50K around Kranjska Gora; not 120K.,
PG009,"Medium race story, skyrunning/JAT",https://medium.com/@lucka.bibic/bold-beautiful-and-brutal-my-journey-into-the-world-of-skyrunning-and-beyond-e7b36af2925c,runner blog with photos,2023,"60K, Stol north/south views",60,90,older-overlap,runner report imagery,open but Medium-limited,3 content images,Hume,Older overlap around Stol; Medium may limit content.,2026-06-20-continuation-video-photo-pass
PG010,TrailRunningSpain 2023 JAT recap,https://trailrunningspain.com/2023/09/11/utmb-world-series-success-in-the-stunning-slovenian-mountains-as-hrastovec-and-pascall-shine-at-julian-alps-by-utmb/,media recap with photos,2023,Kranjska Gora and race highlights,0,124.5,older-event-context,media recap imagery,open page,about 5 images,Hume,"Older route set; recap imagery, not route-exact.",
